FFQ	95	0	0	0	0	0	5849	3268	132892	7015	20	17889	20189	9245	25334	8843	41941	30244	76389	303540	118605	445532	80786	49573	328143	514918	1040637	957197	1041442	285032	2889401	2118944	4113402	4604230	6391094	21852814	59192845	14211882	3580919	26412	164656	1909	2479	0
FFQ	96	0	0	0	0	0	6221	3136	139968	5845	21	18982	20468	9111	24944	8599	43440	30905	78673	313790	127904	452367	70936	45777	340420	533565	1100394	895264	1086263	269260	2926612	2141299	4158233	4677524	6467475	22276590	60115153	13209245	2706649	14350	85750	1281	1670	0
FFQ	97	0	0	0	0	0	6377	2865	142038	5027	25	20532	20958	8988	24539	8330	45584	32479	82024	322084	140015	464411	61187	42131	356750	554033	1166101	839864	1136041	253668	2988173	2174703	4214634	4770100	6545723	22708516	60731322	12166814	2024799	7395	43970	981	1370	0
FFQ	98	0	0	0	0	0	6685	2717	147243	4410	15	22589	21316	8548	24369	7886	47764	33597	84930	331996	151853	470382	51733	40640	369645	575779	1236517	780963	1185789	235734	3042824	2207718	4275065	4847152	6618689	23079031	61178987	11171354	1517368	4122	21848	783	1149	0
FFQ	99	0	0	0	0	0	7042	2798	155173	4008	19	24021	21917	8277	23949	7231	49381	34190	86445	335919	163079	471590	43035	38548	380450	592051	1290065	716724	1223035	216806	3069862	2227293	4308217	4905863	6683632	23359940	61596221	10269638	1158735	2187	11478	626	941	0
FFQ	100	0	0	0	0	0	6837	2291	146287	3526	21	24669	20688	7249	23661	6706	50684	34804	88434	339298	175334	470886	34706	38550	391211	606212	1344481	650921	1263427	197491	3098996	2245818	4342486	4945049	6741259	23611606	61882799	9461112	909881	1334	6326	526	978	0
FFQ	101	0	0	0	0	0	7236	2015	151231	3536	25	26414	20477	6593	23594	6244	53236	35611	90251	347742	187275	465466	27542	37858	404481	622766	1408886	592031	1309150	179766	3147061	2275210	4393111	5015242	6800482	23878681	61871719	8726191	737971	843	3678	513	906	0
FFQ	102	0	0	0	0	0	7471	1903	152897	3285	16	28355	19847	5729	24383	5738	54582	37370	92624	357892	200375	459017	21397	38785	416164	639262	1467933	531934	1349513	160975	3175622	2301791	4437375	5069427	6863806	24136436	61727675	8116587	624399	642	2174	467	893	0
FFQ	103	0	0	0	0	0	7965	1756	156373	3345	30	29952	19680	4912	24824	5349	57120	38377	95241	367715	215428	451993	16771	39579	430778	655929	1529047	476552	1392386	143738	3227856	2325886	4491134	5127369	6916091	24391402	61392566	7616173	545282	474	1525	454	851	0
FFQ	104	0	0	0	0	0	8017	1604	158691	3175	23	31243	18895	4301	24784	4676	58074	39495	96830	371269	227593	440011	12959	39846	440384	667990	1575010	420877	1422089	126140	3251346	2338281	4529415	5172624	6956554	24607711	61084767	7234935	491250	390	1021	442	844	0
FFQ	105	0	0	0	0	0	8312	1385	160982	3398	24	33689	18078	3610	25682	4327	60668	40652	100007	383511	246848	433401	9958	40952	455499	685993	1644330	376015	1465699	111195	3317119	2370627	4597083	5250093	6995287	24853691	60456788	6914833	445654	315	796	440	841	0
FFQ	106	0	0	0	0	0	8454	1224	164353	3395	27	35340	17197	2808	26681	3936	62484	42458	101678	392011	262073	422290	7878	42175	466972	698844	1699308	331008	1504949	96683	3368468	2391962	4658964	5324906	7037087	25114859	59792311	6676515	407171	272	586	411	781	0
FFQ	107	0	0	0	0	0	8609	1056	164402	3452	25	37246	16173	2141	27202	3305	64106	43437	104131	397170	278024	406677	6272	42359	481108	711719	1750382	289519	1536616	83649	3414190	2412747	4713794	5391448	7062715	25360313	59140214	6485760	371871	265	540	399	832	0
FFQ	108	0	0	0	0	0	8964	891	167777	3471	29	38797	14819	1625	27885	2981	65299	44293	105447	408159	292723	391423	5009	44068	489436	720909	1791317	250215	1564707	72699	3450388	2428316	4762372	5452588	7094091	25551755	58518856	6339605	339532	243	469	373	756	0
FFQ	109	0	0	0	0	0	8903	792	171304	3623	20	41878	14263	1304	28588	2556	68460	46034	109291	419680	313818	383176	4117	45168	506407	738444	1856516	219801	1604864	62790	3517636	2458578	4846529	5532180	7129725	25789830	57649286	6190830	306129	229	423	362	712	0
FFQ	110	0	0	0	0	0	9432	735	180105	3659	30	43949	13253	939	29737	2293	69763	47834	111573	430670	331456	369716	3415	46045	519276	750393	1906485	191376	1633124	54756	3574810	2485244	4903723	5604137	7151136	25976502	56886246	6069484	275115	216	463	381	726	0
FFQ	111	0	0	0	0	0	9302	585	176843	3623	26	45696	11687	721	29909	1876	71082	48546	112542	437002	348750	356441	2872	47106	527900	755162	1945652	164195	1653666	47161	3611292	2502267	4945210	5657805	7179296	26163320	56225370	5954883	245146	182	422	324	734	0
FFQ	112	0	0	0	0	0	9539	503	181268	3685	27	46402	10304	431	31020	1573	73181	50626	114034	453121	363015	340812	2457	48941	542985	765979	1988703	140178	1686781	42031	3663002	2530423	5016561	5725190	7218494	26381338	55386143	5841322	215008	185	424	355	673	0
FFQ	113	0	0	0	0	0	10436	475	200891	3773	28	50150	9543	295	32414	1384	76006	52773	117251	469838	381029	329245	2065	50393	557767	779182	2041556	120133	1719722	37511	3726439	2559464	5086965	5800412	7233456	26549815	54522493	5727760	187925	171	412	315	657	0
FFQ	114	0	0	0	0	0	10171	294	193544	3733	28	51522	7964	175	33470	1125	77162	54444	121396	479951	404613	321681	1609	51285	573675	792088	2102999	104045	1751236	33310	3792680	2596818	5157195	5883676	7246158	26746896	53647756	5608769	161864	153	420	299	665	0
FFQ	115	0	0	0	0	0	10507	240	197668	3959	26	52759	6780	119	33623	861	78052	55751	122896	488372	417090	308486	1264	52103	583704	801885	2139216	86969	1779375	30634	3853567	2623922	5237118	5969272	7268261	26968521	52768107	5501705	137897	166	350	265	636	0
FFQ	116	0	0	0	0	0	11161	239	213721	3887	30	55491	6116	75	34499	667	79951	56665	123149	498423	429295	295490	1049	53105	590879	805988	2165873	72273	1793421	27404	3883823	2636400	5272629	6017750	7264801	27109973	52083029	5414618	116258	140	377	242	603	0
FFQ	117	0	0	0	0	0	10268	138	200317	3802	43	54954	4799	38	34614	490	79753	57570	124054	503145	446911	287136	827	54069	598869	811542	2205097	59931	1813331	25535	3931106	2662695	5330753	6081466	7273281	27286602	51319098	5318208	96471	123	332	227	519	0
FFQ	118	0	0	0	0	0	10547	95	203877	3761	30	54944	3810	24	34955	424	80372	58607	124018	512007	448101	274948	618	54788	607823	816610	2236306	48194	1835737	24376	3976829	2687886	5394099	6150830	7279715	27439475	50553142	5228642	79370	116	394	231	515	0
FFQ	119	0	0	0	0	0	10889	90	214917	3803	30	58915	3206	10	36603	307	83800	61077	128672	532935	473415	273379	461	56672	625444	835260	2307135	39351	1867665	23784	4057064	2720659	5478854	6235415	7278074	27610651	49580116	5096124	62537	104	391	221	455	0
FFQ	120	0	0	0	0	0	10798	63	212195	3854	45	59209	2544	14	36043	196	83149	61108	129088	533023	480626	266092	320	56656	630393	838659	2328174	30349	1887985	22177	4098267	2746696	5537058	6313345	7301032	27806721	48769138	4983828	49906	109	350	189	455	0
FFQ	121	0	0	0	0	0	10999	40	218669	3767	37	59367	2060	5	36553	159	85015	62872	129798	547581	489506	262166	252	58553	640713	850017	2366855	23885	1910592	22019	4148477	2775010	5603276	6376219	7305537	27946422	47945396	4867989	38642	91	323	154	440	0
FFQ	122	0	0	0	0	0	11237	24	225086	3924	34	62298	1581	2	37720	104	86878	65185	133478	561214	505000	260387	182	59754	655636	864010	2424311	18102	1938938	21782	4218066	2813639	5663959	6447184	7295142	28049348	47088536	4746466	28811	86	326	166	406	0
FFQ	123	0	0	0	0	0	11591	15	233718	4070	29	65040	1361	3	39139	86	88795	67322	137755	581443	525708	263047	116	61268	672689	884413	2498883	13830	1984244	21411	4317606	2862845	5777356	6562970	7294014	28216594	45964476	4599581	21310	81	293	144	393	0
FFQ	124	0	0	0	0	0	11461	15	237138	3827	35	64504	1037	0	38930	65	88923	67594	138590	588576	529979	260856	75	62191	681700	893205	2529595	10027	2007800	21400	4370070	2896772	5846807	6645831	7297926	28387528	45080833	4469974	15508	86	258	138	337	0
FFQ	125	0	0	0	0	0	12076	4	243664	4080	42	68185	910	1	39471	32	90832	69348	141948	600784	547499	261606	42	63140	693967	906320	2582287	7149	2038044	21272	4445668	2929220	5922214	6733267	7281698	28508198	44144772	4340585	10723	65	258	112	315	0
FFQ	126	0	0	0	0	0	11917	8	248604	4058	30	68174	763	1	40511	20	91754	70677	143278	616077	557139	262068	29	64217	705942	919098	2636003	4836	2063899	21541	4509930	2964115	6002461	6815189	7268495	28620662	43230746	4217166	7403	64	245	115	303	0
FFQ	127	0	0	0	0	0	11909	4	250184	3869	40	68614	744	0	40790	13	92647	71892	144276	624155	561827	262200	22	65134	712535	928357	2669647	3272	2086794	21576	4571791	2996233	6072019	6892903	7255947	28737466	42361228	4101551	5067	55	272	130	289	0
FFQ	128	0	0	1	0	0	12333	2	264216	3945	33	70124	622	1	42043	11	94045	74353	145966	648871	572685	265472	13	67335	727229	943733	2738538	2222	2123615	22658	4650415	3035923	6158431	6978761	7228708	28817937	41378236	3970022	3354	34	249	90	228	0
FFQ	129	0	0	0	0	0	12254	2	267791	4028	40	71678	602	0	42359	3	95150	76802	148937	660425	585858	266969	7	68584	737137	957338	2787228	1450	2151332	22682	4719230	3065128	6232895	7055057	7192461	28871103	40502409	3855621	2201	46	232	75	210	0
FFQ	130	0	0	0	0	0	12461	0	271098	3999	42	71070	614	0	42708	2	94300	77131	149431	667743	588503	267160	1	68751	743998	963389	2812896	1066	2167224	23044	4769680	3092117	6291999	7122880	7176844	28967071	39661269	3748365	1395	50	210	51	168	0
FFQ	131	0	0	0	0	0	12552	0	281628	4124	45	75412	629	0	44006	1	98164	79064	155041	690655	610043	272827	0	70473	761590	984135	2894105	721	2204342	23050	4862584	3128804	6377561	7206013	7129910	28979112	38669199	3626079	962	34	183	58	156	0
FFQ	132	0	0	0	0	0	12750	0	288451	4247	33	78139	632	0	44581	0	99448	80565	158271	704009	626807	275915	0	71489	777282	1000947	2962588	510	2240139	22805	4956856	3169444	6473077	7302757	7087108	29011097	37666153	3494410	662	34	226	71	146	0
FFQ	133	0	0	0	0	0	12246	0	281566	4003	34	75138	587	0	43498	0	97858	80128	156772	698285	621244	273777	0	71792	776531	1001033	2968667	386	2246438	23083	4986630	3182397	6510495	7353586	7066743	29041624	37004144	3397938	515	40	170	44	140	0
FFQ	134	0	0	1	0	0	12832	0	295698	4032	34	76964	585	0	45022	0	99651	83359	157619	723630	626812	275278	2	73620	783790	1010003	3016005	308	2272769	23769	5039162	3215755	6576866	7404376	7025257	29036521	36148332	3286970	380	31	124	43	115	0
FFQ	135	0	0	2	0	0	13141	0	311456	4091	36	80971	706	0	46321	0	102128	86187	163004	750217	652698	281208	1	75793	804433	1032965	3106467	292	2309358	23983	5143968	3244224	6660307	7477183	6957706	28974859	35145408	3162547	325	22	148	38	106	0
FFQ	136	0	0	6	0	0	13084	0	311399	4075	35	79732	645	0	46447	0	101756	86086	162433	757061	658259	281251	0	76018	810034	1038955	3135706	245	2324997	24093	5188684	3269117	6714294	7541013	6912053	28976950	34335928	3064430	242	17	111	37	92	0
FFQ	137	0	0	8	0	0	13126	0	315340	4078	37	80963	636	0	46859	0	102462	87915	164465	767922	663634	282755	0	77091	819626	1047851	3186545	207	2346926	23970	5255108	3290663	6780272	7605081	6867299	28940861	33468994	2953606	205	22	110	27	63	0
FFQ	138	0	0	14	0	0	13196	0	326723	4077	47	82824	690	0	47332	0	103818	89128	166799	786797	674344	284613	0	77781	829671	1061559	3239427	205	2369219	24500	5317475	3319606	6847703	7665862	6800084	28887781	32570836	2849145	183	19	89	31	81	0
FFQ	139	0	0	15	0	0	13067	0	327607	4132	46	83102	716	0	47465	0	103586	90413	167826	795969	684958	285026	0	78506	838208	1068463	3284144	164	2387896	24182	5377441	3336883	6897559	7710578	6733017	28802887	31783691	2750718	152	16	82	22	56	0
FFQ	140	0	0	18	0	0	13045	0	331334	3930	27	83189	676	0	47997	0	104118	91762	168157	807211	688409	286322	0	80082	844847	1076719	3332568	166	2411282	24773	5446016	3363205	6961213	7774074	6665788	28722328	30886751	2650738	139	13	80	25	47	0
FFQ	141	0	0	15	0	0	14043	0	362718	4262	40	90451	742	0	49751	0	108060	95583	173958	845784	716748	291043	0	81887	864112	1094537	3425956	143	2439616	24960	5545010	3398847	7045757	7841491	6575232	28558011	29812863	2526667	108	6	75	20	57	0
FFQ	142	0	0	18	0	0	13936	0	361263	4172	48	92182	848	0	49221	0	108536	95624	178826	855813	739810	292897	0	81190	876694	1110174	3490855	117	2463543	24537	5620447	3426486	7119393	7906466	6498619	28444077	28834798	2415430	99	14	56	15	38	0
FFQ	143	0	0	23	0	0	13901	0	363038	4235	36	92045	812	0	49388	0	108452	97993	179026	867336	746481	291932	0	81676	882908	1116416	3538035	121	2483161	24632	5690082	3446833	7189132	7968530	6421792	28317084	27920211	2311254	84	9	64	14	31	0
FFQ	144	0	0	27	0	0	13737	0	366238	3908	44	89986	780	0	49551	0	108762	98162	177383	876532	744854	288563	0	81786	881672	1112195	3548354	142	2480928	24962	5708064	3456427	7226649	8000047	6343503	28160552	27199599	2225804	86	7	54	13	33	0
FFQ	145	0	0	18	0	0	13056	0	351175	3311	14	78853	629	0	46581	0	101969	95465	167191	848108	705764	274952	0	78886	851090	1078619	3433894	129	2423389	25238	5585857	3420101	7139136	7949460	6308430	28071823	27051203	2210735	65	9	37	5	29	0
FFQ	146	0	0	52	0	0	12777	0	343687	3389	37	79928	625	0	45145	0	102706	95918	168852	854518	710879	267675	0	78026	836086	1056455	3410094	114	2371628	24281	5521422	3377056	7073674	7852002	6231999	27749134	26828634	2208904	56	6	34	8	32	0
FFQ	147	0	0	467	0	0	14972	0	366952	3465	31	80350	681	0	44659	0	111607	104397	177008	906074	729536	260952	0	77481	824838	1040830	3397890	97	2344179	24498	5490888	3365938	7078256	7818406	6125379	27456221	26310167	2175261	65	3	30	8	19	0
FFQ	148	0	0	2001	0	0	15268	0	332837	3406	29	75790	622	0	37346	0	124228	109758	192825	938704	765617	264719	0	76591	839746	1047470	3450730	100	2349095	24177	5514745	3374212	7121706	7832632	6017310	27163869	25505025	2107046	48	4	24	7	20	0
FFQ	149	0	0	1238654	0	0	6654	0	167075	1870	20	47469	376	0	19921	0	136109	113469	207531	967240	784609	269502	0	77269	850042	1058740	3497984	100	2358554	23496	5572479	3405552	7194008	7875741	5899779	26871076	24594091	2015850	105	15	51	23	53	0
FFQ	150	0	0	2677974	0	0	3	0	58	0	0	15	0	0	2002	0	146705	116818	213729	981816	781130	275548	0	76107	850987	1062233	3501175	105	2362771	22266	5625486	3429046	7272453	7930800	5793933	26643177	23554256	1899257	114	17	75	28	77	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	237
GCF	0.75	220
GCF	1.26	216
GCF	1.76	199
GCF	2.26	269
GCF	2.76	273
GCF	3.27	277
GCF	3.77	286
GCF	4.27	326
GCF	4.77	427
GCF	5.28	428
GCF	5.78	452
GCF	6.28	520
GCF	6.78	658
GCF	7.29	979
GCF	7.79	1051
GCF	8.29	1179
GCF	8.79	1289
GCF	9.30	1719
GCF	9.80	2258
GCF	10.30	2414
GCF	10.80	2665
GCF	11.31	3078
GCF	11.81	3691
GCF	12.31	4667
GCF	12.81	5304
GCF	13.32	5842
GCF	13.82	6914
GCF	14.32	7785
GCF	14.82	9598
GCF	15.33	11128
GCF	15.83	12915
GCF	16.33	14493
GCF	16.83	17775
GCF	17.34	20905
GCF	17.84	24560
GCF	18.34	27672
GCF	18.84	33582
GCF	19.35	40988
GCF	19.85	51243
GCF	20.35	56830
GCF	20.85	69415
GCF	21.36	87404
GCF	21.86	110102
GCF	22.36	120850
GCF	22.86	153683
GCF	23.37	196112
GCF	23.87	250482
GCF	24.37	269533
GCF	24.87	343645
GCF	25.38	435788
GCF	25.88	547220
GCF	26.38	576315
GCF	26.88	717559
GCF	27.39	883874
GCF	27.89	1078904
GCF	28.39	1122505
GCF	28.89	1346993
GCF	29.40	1595754
GCF	29.90	1873215
GCF	30.40	1925645
GCF	30.90	2214795
GCF	31.41	2521907
GCF	31.91	2833289
GCF	32.41	2894417
GCF	32.91	3195642
GCF	33.42	3493446
GCF	33.92	3766747
GCF	34.42	4013891
GCF	34.92	4066975
GCF	35.43	4279525
GCF	35.93	4461038
GCF	36.43	4595898
GCF	36.93	4629806
GCF	37.44	4721128
GCF	37.94	4777196
GCF	38.44	4788031
GCF	38.94	4805641
GCF	39.45	4773974
GCF	39.95	4716249
GCF	40.45	4633333
GCF	40.95	4634602
GCF	41.46	4518687
GCF	41.96	4392856
GCF	42.46	4251063
GCF	42.96	4238669
GCF	43.47	4079421
GCF	43.97	3912678
GCF	44.47	3734650
GCF	44.97	3715583
GCF	45.48	3540854
GCF	45.98	3366279
GCF	46.48	3205914
GCF	46.98	3183901
GCF	47.49	3013407
GCF	47.99	2850726
GCF	48.49	2702292
GCF	48.99	2685898
GCF	49.50	2549946
GCF	50.00	2436908
GCF	50.50	2314051
GCF	51.01	2308624
GCF	51.51	2191168
GCF	52.01	2086875
GCF	52.51	1988778
GCF	53.02	1973088
GCF	53.52	1870081
GCF	54.02	1766531
GCF	54.52	1655703
GCF	55.03	1608933
GCF	55.53	1496880
GCF	56.03	1383502
GCF	56.53	1279527
GCF	57.04	1235597
GCF	57.54	1142195
GCF	58.04	1059047
GCF	58.54	980856
GCF	59.05	948618
GCF	59.55	877710
GCF	60.05	812019
GCF	60.55	752838
GCF	61.06	724656
GCF	61.56	671402
GCF	62.06	624184
GCF	62.56	583568
GCF	63.07	566852
GCF	63.57	533801
GCF	64.07	505901
GCF	64.57	481036
GCF	65.08	469822
GCF	65.58	449419
GCF	66.08	428002
GCF	66.58	404824
GCF	67.09	381757
GCF	67.59	367829
GCF	68.09	339446
GCF	68.59	313661
GCF	69.10	286485
GCF	69.60	266459
GCF	70.10	240344
GCF	70.60	216040
GCF	71.11	196136
GCF	71.61	180115
GCF	72.11	160318
GCF	72.61	144087
GCF	73.12	128548
GCF	73.62	119031
GCF	74.12	108849
GCF	74.62	99113
GCF	75.13	90197
GCF	75.63	83732
GCF	76.13	76389
GCF	76.63	70243
GCF	77.14	64634
GCF	77.64	59933
GCF	78.14	55003
GCF	78.64	50181
GCF	79.15	45827
GCF	79.65	42507
GCF	80.15	38306
GCF	80.65	34379
GCF	81.16	30389
GCF	81.66	27493
GCF	82.16	24606
GCF	82.66	21932
GCF	83.17	19296
GCF	83.67	17682
GCF	84.17	15621
GCF	84.67	13918
GCF	85.18	12075
GCF	85.68	10727
GCF	86.18	9319
GCF	86.68	8252
GCF	87.19	7318
GCF	87.69	6048
GCF	88.19	5070
GCF	88.69	4247
GCF	89.20	3638
GCF	89.70	3149
GCF	90.20	2436
GCF	90.70	1950
GCF	91.21	1706
GCF	91.71	1429
GCF	92.21	1257
GCF	92.71	846
GCF	93.22	668
GCF	93.72	559
GCF	94.22	474
GCF	94.72	436
GCF	95.23	208
GCF	95.73	170
GCF	96.23	144
GCF	96.73	134
GCF	97.24	132
GCF	97.74	46
GCF	98.99	38
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	29.01	21.06	20.94	29.00	0.00	0.00
GCC	2	29.88	20.17	20.06	29.89	0.00	0.00
GCC	3	29.19	20.87	20.75	29.19	0.00	0.00
GCC	4	28.95	21.13	20.99	28.93	0.00	0.00
GCC	5	29.16	20.92	20.80	29.12	0.00	0.00
GCC	6	28.72	21.35	21.23	28.70	0.00	0.00
GCC	7	28.93	21.13	21.04	28.91	0.00	0.00
GCC	8	29.20	20.84	20.74	29.22	0.00	0.00
GCC	9	29.04	21.02	20.91	29.04	0.00	0.00
GCC	10	29.01	21.04	20.93	29.03	0.00	0.00
GCC	11	28.99	21.06	20.95	29.00	0.00	0.00
GCC	12	29.01	21.06	20.93	29.00	0.00	0.00
GCC	13	29.11	20.94	20.85	29.10	0.00	0.00
GCC	14	29.15	20.89	20.81	29.15	0.00	0.00
GCC	15	29.18	20.87	20.77	29.17	0.00	0.00
GCC	16	29.16	20.90	20.77	29.17	0.00	0.00
GCC	17	29.10	20.94	20.84	29.12	0.00	0.00
GCC	18	29.02	21.03	20.92	29.02	0.00	0.00
GCC	19	28.99	21.08	20.96	28.97	0.00	0.00
GCC	20	28.96	21.07	20.99	28.97	0.00	0.00
GCC	21	28.98	21.08	20.99	28.96	0.00	0.00
GCC	22	28.98	21.08	20.98	28.97	0.00	0.00
GCC	23	28.96	21.10	20.97	28.97	0.00	0.00
GCC	24	28.92	21.13	21.02	28.93	0.00	0.00
GCC	25	28.98	21.07	20.98	28.97	0.00	0.00
GCC	26	28.97	21.08	21.00	28.95	0.00	0.00
GCC	27	28.91	21.14	21.06	28.89	0.00	0.00
GCC	28	28.89	21.17	21.08	28.86	0.00	0.00
GCC	29	28.83	21.22	21.12	28.84	0.00	0.00
GCC	30	28.78	21.28	21.16	28.78	0.00	0.00
GCC	31	28.79	21.27	21.15	28.80	0.00	0.00
GCC	32	28.79	21.25	21.16	28.80	0.00	0.00
GCC	33	28.83	21.23	21.13	28.81	0.00	0.00
GCC	34	28.87	21.19	21.11	28.84	0.00	0.00
GCC	35	28.86	21.18	21.08	28.88	0.00	0.00
GCC	36	28.84	21.21	21.10	28.85	0.00	0.00
GCC	37	28.83	21.23	21.10	28.84	0.00	0.00
GCC	38	28.80	21.25	21.13	28.82	0.00	0.00
GCC	39	28.79	21.26	21.17	28.78	0.00	0.00
GCC	40	28.76	21.30	21.21	28.73	0.00	0.00
GCC	41	28.73	21.30	21.23	28.74	0.00	0.00
GCC	42	28.75	21.29	21.20	28.76	0.00	0.00
GCC	43	28.78	21.25	21.17	28.79	0.00	0.00
GCC	44	28.78	21.26	21.17	28.79	0.00	0.00
GCC	45	28.81	21.23	21.15	28.81	0.00	0.00
GCC	46	28.84	21.20	21.11	28.85	0.00	0.00
GCC	47	28.84	21.20	21.12	28.84	0.00	0.00
GCC	48	28.82	21.20	21.13	28.85	0.00	0.00
GCC	49	28.79	21.25	21.16	28.80	0.00	0.00
GCC	50	28.77	21.27	21.20	28.76	0.00	0.00
GCC	51	28.75	21.30	21.23	28.73	0.00	0.00
GCC	52	28.78	21.26	21.19	28.77	0.00	0.00
GCC	53	28.80	21.23	21.16	28.81	0.00	0.00
GCC	54	28.80	21.23	21.17	28.81	0.00	0.00
GCC	55	28.82	21.21	21.15	28.82	0.00	0.00
GCC	56	28.83	21.21	21.12	28.84	0.00	0.00
GCC	57	28.84	21.19	21.13	28.84	0.00	0.00
GCC	58	28.82	21.21	21.14	28.82	0.00	0.00
GCC	59	28.85	21.18	21.11	28.85	0.00	0.00
GCC	60	28.81	21.22	21.15	28.82	0.00	0.00
GCC	61	28.78	21.25	21.18	28.79	0.00	0.00
GCC	62	28.80	21.22	21.16	28.82	0.00	0.00
GCC	63	28.83	21.20	21.13	28.84	0.00	0.00
GCC	64	28.84	21.19	21.13	28.84	0.00	0.00
GCC	65	28.87	21.17	21.09	28.87	0.00	0.00
GCC	66	28.89	21.16	21.07	28.88	0.00	0.00
GCC	67	28.89	21.16	21.08	28.88	0.00	0.00
GCC	68	28.88	21.16	21.09	28.87	0.00	0.00
GCC	69	28.87	21.15	21.09	28.89	0.00	0.00
GCC	70	28.85	21.18	21.11	28.86	0.00	0.00
GCC	71	28.84	21.17	21.12	28.87	0.00	0.00
GCC	72	28.85	21.18	21.10	28.86	0.00	0.00
GCC	73	28.87	21.16	21.09	28.88	0.00	0.00
GCC	74	28.90	21.14	21.06	28.90	0.00	0.00
GCC	75	28.91	21.13	21.05	28.91	0.00	0.00
GCC	76	28.93	21.10	21.03	28.94	0.00	0.00
GCC	77	28.93	21.10	21.02	28.95	0.00	0.00
GCC	78	28.91	21.11	21.05	28.92	0.00	0.00
GCC	79	28.92	21.12	21.05	28.91	0.00	0.00
GCC	80	28.88	21.15	21.07	28.89	0.00	0.00
GCC	81	28.88	21.17	21.08	28.87	0.00	0.00
GCC	82	28.89	21.17	21.07	28.87	0.00	0.00
GCC	83	28.91	21.13	21.05	28.91	0.00	0.00
GCC	84	28.91	21.12	21.05	28.91	0.00	0.00
GCC	85	28.95	21.08	21.03	28.94	0.00	0.00
GCC	86	29.00	21.04	20.98	28.98	0.00	0.00
GCC	87	28.98	21.05	20.99	28.98	0.00	0.00
GCC	88	28.98	21.07	20.98	28.97	0.00	0.00
GCC	89	28.98	21.08	20.98	28.96	0.00	0.00
GCC	90	28.95	21.09	21.02	28.94	0.00	0.00
GCC	91	28.92	21.10	21.05	28.93	0.00	0.00
GCC	92	28.94	21.08	21.04	28.94	0.00	0.00
GCC	93	28.97	21.07	21.01	28.94	0.00	0.00
GCC	94	28.98	21.06	20.99	28.98	0.00	0.00
GCC	95	29.00	21.04	20.96	29.00	0.00	0.00
GCC	96	29.01	21.04	20.96	28.99	0.00	0.00
GCC	97	29.02	21.01	20.95	29.02	0.00	0.00
GCC	98	29.03	21.00	20.95	29.02	0.00	0.00
GCC	99	29.03	21.00	20.96	29.00	0.00	0.00
GCC	100	29.02	21.04	20.96	28.98	0.00	0.00
GCC	101	28.99	21.05	20.97	28.98	0.00	0.00
GCC	102	28.97	21.05	20.99	28.99	0.00	0.00
GCC	103	29.01	21.03	20.95	29.01	0.00	0.00
GCC	104	29.04	20.99	20.93	29.04	0.00	0.00
GCC	105	29.06	20.97	20.93	29.03	0.00	0.00
GCC	106	29.07	20.95	20.91	29.06	0.00	0.00
GCC	107	29.10	20.94	20.87	29.09	0.00	0.00
GCC	108	29.09	20.95	20.86	29.11	0.00	0.00
GCC	109	29.08	20.95	20.88	29.09	0.00	0.00
GCC	110	29.06	20.97	20.91	29.07	0.00	0.00
GCC	111	29.05	20.98	20.93	29.04	0.00	0.00
GCC	112	29.04	20.98	20.94	29.04	0.00	0.00
GCC	113	29.06	20.98	20.93	29.04	0.00	0.00
GCC	114	29.07	20.96	20.89	29.08	0.00	0.00
GCC	115	29.11	20.93	20.85	29.11	0.00	0.00
GCC	116	29.15	20.88	20.83	29.15	0.00	0.00
GCC	117	29.17	20.86	20.81	29.16	0.00	0.00
GCC	118	29.17	20.86	20.81	29.16	0.00	0.00
GCC	119	29.18	20.84	20.81	29.17	0.00	0.00
GCC	120	29.16	20.88	20.82	29.15	0.00	0.00
GCC	121	29.14	20.89	20.83	29.14	0.00	0.00
GCC	122	29.14	20.89	20.83	29.14	0.00	0.00
GCC	123	29.14	20.88	20.82	29.15	0.00	0.00
GCC	124	29.17	20.86	20.81	29.15	0.00	0.00
GCC	125	29.19	20.84	20.79	29.18	0.00	0.00
GCC	126	29.20	20.83	20.78	29.19	0.00	0.00
GCC	127	29.22	20.80	20.75	29.23	0.00	0.00
GCC	128	29.25	20.77	20.72	29.26	0.00	0.00
GCC	129	29.25	20.77	20.72	29.26	0.00	0.00
GCC	130	29.26	20.77	20.72	29.25	0.00	0.00
GCC	131	29.26	20.77	20.72	29.24	0.00	0.00
GCC	132	29.26	20.77	20.73	29.24	0.00	0.00
GCC	133	29.27	20.76	20.72	29.25	0.00	0.00
GCC	134	29.28	20.75	20.70	29.27	0.00	0.00
GCC	135	29.29	20.75	20.68	29.28	0.00	0.00
GCC	136	29.31	20.72	20.66	29.30	0.00	0.00
GCC	137	29.34	20.69	20.64	29.33	0.00	0.00
GCC	138	29.36	20.66	20.62	29.36	0.00	0.00
GCC	139	29.38	20.65	20.61	29.36	0.00	0.00
