FFQ	129	0	0	122	0	0	0	0	0	2308	0	0	0	157977	0	0	0	0	0	0	0	0	0	194146	0	0	0	0	304089	0	0	0	0	669131	0	0	0	0	2404491	0	0	0	38118929	0
FFQ	130	0	0	1	0	0	0	0	0	3661	0	0	0	144702	0	0	0	0	0	0	0	0	0	198493	0	0	0	0	314500	0	0	0	0	682765	0	0	0	0	2414112	0	0	0	37969392	0
FFQ	131	0	0	0	0	0	0	0	0	4524	0	0	0	136103	0	0	0	0	0	0	0	0	0	181213	0	0	0	0	296233	0	0	0	0	675675	0	0	0	0	2388075	0	0	0	37919784	0
FFQ	132	0	0	0	0	0	0	0	0	4217	0	0	0	136072	0	0	0	0	0	0	0	0	0	179687	0	0	0	0	297881	0	0	0	0	672188	0	0	0	0	2374246	0	0	0	37807286	0
FFQ	133	0	0	0	0	0	0	0	0	4824	0	0	0	135771	0	0	0	0	0	0	0	0	0	180644	0	0	0	0	301166	0	0	0	0	673756	0	0	0	0	2380864	0	0	0	37664141	0
FFQ	134	0	0	1	0	0	0	0	0	5386	0	0	0	138181	0	0	0	0	0	0	0	0	0	184363	0	0	0	0	307906	0	0	0	0	687811	0	0	0	0	2411375	0	0	0	37472858	0
FFQ	135	0	0	2	0	0	0	0	0	6163	0	0	0	167502	0	0	0	0	0	0	0	0	0	202352	0	0	0	0	321523	0	0	0	0	711506	0	0	0	0	2444448	0	0	0	37218685	0
FFQ	136	0	0	15	0	0	0	0	0	5596	0	0	0	143094	0	0	0	0	0	0	0	0	0	202538	0	0	0	0	330681	0	0	0	0	718521	0	0	0	0	2444480	0	0	0	37091068	0
FFQ	137	0	0	0	0	0	0	0	0	5812	0	0	0	156805	0	0	0	0	0	0	0	0	0	198116	0	0	0	0	320103	0	0	0	0	718249	0	0	0	0	2441776	0	0	0	36956644	0
FFQ	138	0	0	8	0	0	0	0	0	5246	0	0	0	167628	0	0	0	0	0	0	0	0	0	214621	0	0	0	0	338292	0	0	0	0	733765	0	0	0	0	2518710	0	0	0	36677953	0
FFQ	139	0	0	3	0	0	0	0	0	5493	0	0	0	163963	0	0	0	0	0	0	0	0	0	219033	0	0	0	0	344276	0	0	0	0	743123	0	0	0	0	2585084	0	0	0	36451420	0
FFQ	140	0	0	7	0	0	0	0	0	5569	0	0	0	146766	0	0	0	0	0	0	0	0	0	205230	0	0	0	0	338657	0	0	0	0	741426	0	0	0	0	2613820	0	0	0	36314018	0
FFQ	141	0	0	0	0	0	0	0	0	4951	0	0	0	144220	0	0	0	0	0	0	0	0	0	191882	0	0	0	0	318550	0	0	0	0	725352	0	0	0	0	2714473	0	0	0	36116207	0
FFQ	142	0	0	0	0	0	0	0	0	4741	0	0	0	149026	0	0	0	0	0	0	0	0	0	193024	0	0	0	0	322757	0	0	0	0	721474	0	0	0	0	2771879	0	0	0	35899140	0
FFQ	143	0	0	0	0	0	0	0	0	4757	0	0	0	160827	0	0	0	0	0	0	0	0	0	203987	0	0	0	0	330162	0	0	0	0	730108	0	0	0	0	2756244	0	0	0	35719012	0
FFQ	144	0	0	2	0	0	0	0	0	4914	0	0	0	157971	0	0	0	0	0	0	0	0	0	215579	0	0	0	0	344167	0	0	0	0	746660	0	0	0	0	2838064	0	0	0	35434689	0
FFQ	145	0	0	12	0	0	0	0	0	5491	0	0	0	175762	0	0	0	0	0	0	0	0	0	234753	0	0	0	0	337246	0	0	0	0	752294	0	0	0	0	2899486	0	0	0	35178203	0
FFQ	146	0	0	0	0	0	0	0	0	5208	0	0	0	168457	0	0	0	0	0	0	0	0	0	255138	0	0	0	0	340142	0	0	0	0	764183	0	0	0	0	2984356	0	0	0	34905114	0
FFQ	147	0	0	0	0	0	0	0	0	5179	0	0	0	163664	0	0	0	0	0	0	0	0	0	236809	0	0	0	0	335989	0	0	0	0	750238	0	0	0	0	3003687	0	0	0	34738207	0
FFQ	148	0	0	0	0	0	0	0	0	6211	0	0	0	155657	0	0	0	0	0	0	0	0	0	212265	0	0	0	0	351783	0	0	0	0	736765	0	0	0	0	3009774	0	0	0	34647536	0
FFQ	149	0	0	0	0	0	0	0	0	7260	0	0	0	180842	0	0	0	0	0	0	0	0	0	212733	0	0	0	0	346695	0	0	0	0	728160	0	0	0	0	3085013	0	0	0	34451612	0
FFQ	150	0	0	2	0	0	0	0	0	8939	0	0	0	197172	0	0	0	0	0	0	0	0	0	238730	0	0	0	0	370972	0	0	0	0	746268	0	0	0	0	3185622	0	0	0	34132133	0
FFQ	151	0	0	0	0	0	0	0	0	23734	0	0	0	550238	0	0	0	0	0	0	0	0	0	570577	0	0	0	0	914483	0	0	0	0	1664058	0	0	0	0	6249526	0	0	0	27874974	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79102	0	0	0	0	4530006	0	0	0	0	39760325	0	0	0	0	21197	0	0	0	14	0
LFQ	2	0	0	6465	0	0	0	0	0	0	0	0	0	2966532	0	0	0	0	0	0	0	0	0	425020	0	0	0	0	4226325	0	0	0	0	35533838	0	0	0	0	1223254	0	0	0	9210	0
LFQ	3	0	0	200	0	0	0	0	0	0	0	0	0	2660580	0	0	0	0	0	0	0	0	0	2530776	0	0	0	0	7922515	0	0	0	0	7805182	0	0	0	0	23450809	0	0	0	20582	0
LFQ	4	0	0	5	0	0	0	0	0	0	0	0	0	2127190	0	0	0	0	0	0	0	0	0	1168661	0	0	0	0	1912095	0	0	0	0	7304100	0	0	0	0	31717517	0	0	0	161076	0
LFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	2071214	0	0	0	0	0	0	0	0	0	924534	0	0	0	0	1594610	0	0	0	0	5539897	0	0	0	0	32570782	0	0	0	1689607	0
LFQ	6	0	0	72	0	0	0	0	0	0	0	0	0	1742643	0	0	0	0	0	0	0	0	0	612603	0	0	0	0	1524955	0	0	0	0	4604976	0	0	0	0	11064600	0	0	0	24840795	0
LFQ	7	0	0	0	0	0	0	0	0	0	0	0	0	968299	0	0	0	0	0	0	0	0	0	611089	0	0	0	0	1134045	0	0	0	0	3397223	0	0	0	0	9444826	0	0	0	28835162	0
LFQ	8	0	0	9	0	0	0	0	0	0	0	0	0	1369720	0	0	0	0	0	0	0	0	0	1017274	0	0	0	0	1814060	0	0	0	0	2998566	0	0	0	0	9489872	0	0	0	27701143	0
LFQ	9	0	0	7	0	0	0	0	0	0	0	0	0	1334264	0	0	0	0	0	0	0	0	0	955684	0	0	0	0	1817757	0	0	0	0	2465335	0	0	0	0	8841627	0	0	0	28975970	0
LFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	917733	0	0	0	0	0	0	0	0	0	781292	0	0	0	0	1438415	0	0	0	0	2202099	0	0	0	0	7893218	0	0	0	31157887	0
LFQ	11	0	0	2	0	0	0	0	0	0	0	0	0	1335727	0	0	0	0	0	0	0	0	0	921593	0	0	0	0	1491145	0	0	0	0	2763824	0	0	0	0	8270315	0	0	0	29608038	0
LFQ	12	0	0	7	0	0	0	0	0	0	0	0	0	1525606	0	0	0	0	0	0	0	0	0	1180180	0	0	0	0	1888523	0	0	0	0	3351213	0	0	0	0	9884364	0	0	0	26560751	0
LFQ	13	0	0	60	0	0	0	0	0	0	0	0	0	938542	0	0	0	0	0	0	0	0	0	793605	0	0	0	0	1301969	0	0	0	0	2608022	0	0	0	0	8136954	0	0	0	30611492	0
LFQ	14	0	0	4	0	0	0	0	0	0	0	0	0	863979	0	0	0	0	0	0	0	0	0	787043	0	0	0	0	1467970	0	0	0	0	2131107	0	0	0	0	7648396	0	0	0	31492145	0
LFQ	15	0	0	535	0	0	0	0	0	0	0	0	0	1437873	0	0	0	0	0	0	0	0	0	1126195	0	0	0	0	1923081	0	0	0	0	2844134	0	0	0	0	9113688	0	0	0	27945138	0
LFQ	16	0	0	26	0	0	0	0	0	0	0	0	0	1476692	0	0	0	0	0	0	0	0	0	952182	0	0	0	0	1466009	0	0	0	0	3119703	0	0	0	0	8754513	0	0	0	28621519	0
LFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	1497407	0	0	0	0	0	0	0	0	0	1028696	0	0	0	0	1779721	0	0	0	0	2848622	0	0	0	0	8990162	0	0	0	28246036	0
LFQ	18	0	0	3	0	0	0	0	0	0	0	0	0	1479607	0	0	0	0	0	0	0	0	0	947125	0	0	0	0	1437614	0	0	0	0	3198024	0	0	0	0	8912953	0	0	0	28415318	0
LFQ	19	0	0	2	0	0	0	0	0	0	0	0	0	1252764	0	0	0	0	0	0	0	0	0	995690	0	0	0	0	1491057	0	0	0	0	3188824	0	0	0	0	9119960	0	0	0	28342347	0
LFQ	20	0	0	35	0	0	0	0	0	0	0	0	0	972985	0	0	0	0	0	0	0	0	0	842628	0	0	0	0	1500559	0	0	0	0	2328804	0	0	0	0	8026072	0	0	0	30719561	0
LFQ	21	0	0	7	0	0	0	0	0	0	0	0	0	1175119	0	0	0	0	0	0	0	0	0	850175	0	0	0	0	1482404	0	0	0	0	2453750	0	0	0	0	7917390	0	0	0	30511799	0
LFQ	22	0	0	16	0	0	0	0	0	0	0	0	0	1144405	0	0	0	0	0	0	0	0	0	863559	0	0	0	0	1497886	0	0	0	0	2352039	0	0	0	0	7687419	0	0	0	30845320	0
LFQ	23	0	0	19	0	0	0	0	0	0	0	0	0	1274653	0	0	0	0	0	0	0	0	0	918529	0	0	0	0	1609463	0	0	0	0	2415470	0	0	0	0	7923261	0	0	0	30249249	0
LFQ	24	0	0	195	0	0	0	0	0	0	0	0	0	1238879	0	0	0	0	0	0	0	0	0	936227	0	0	0	0	1667935	0	0	0	0	2341275	0	0	0	0	8008328	0	0	0	30197805	0
LFQ	25	0	0	10	0	0	0	0	0	0	0	0	0	941736	0	0	0	0	0	0	0	0	0	823369	0	0	0	0	1456747	0	0	0	0	2194011	0	0	0	0	7584836	0	0	0	31389935	0
LFQ	26	0	0	102	0	0	0	0	0	0	0	0	0	1244992	0	0	0	0	0	0	0	0	0	1004272	0	0	0	0	1715869	0	0	0	0	2541001	0	0	0	0	8223053	0	0	0	29661355	0
LFQ	27	0	0	0	0	0	0	0	0	0	0	0	0	1297839	0	0	0	0	0	0	0	0	0	967735	0	0	0	0	1769387	0	0	0	0	2422747	0	0	0	0	8363682	0	0	0	29569254	0
LFQ	28	0	0	0	0	0	0	0	0	0	0	0	0	1076029	0	0	0	0	0	0	0	0	0	858938	0	0	0	0	1533520	0	0	0	0	2195763	0	0	0	0	7733926	0	0	0	30992468	0
LFQ	29	0	0	6	0	0	0	0	0	0	0	0	0	1298396	0	0	0	0	0	0	0	0	0	975547	0	0	0	0	1751983	0	0	0	0	2245220	0	0	0	0	7841921	0	0	0	30277571	0
LFQ	30	0	0	1	0	0	0	0	0	0	0	0	0	1243674	0	0	0	0	0	0	0	0	0	1044339	0	0	0	0	1803395	0	0	0	0	2423774	0	0	0	0	8447169	0	0	0	29428292	0
LFQ	31	0	0	2	0	0	0	0	0	0	0	0	0	1282656	0	0	0	0	0	0	0	0	0	1032755	0	0	0	0	1779828	0	0	0	0	2433810	0	0	0	0	8285913	0	0	0	29575680	0
LFQ	32	0	0	53	0	0	0	0	0	0	0	0	0	976896	0	0	0	0	0	0	0	0	0	901883	0	0	0	0	1626567	0	0	0	0	2281555	0	0	0	0	8086088	0	0	0	30517602	0
LFQ	33	0	0	9	0	0	0	0	0	0	0	0	0	1159755	0	0	0	0	0	0	0	0	0	917982	0	0	0	0	1680429	0	0	0	0	2280773	0	0	0	0	7902388	0	0	0	30449308	0
LFQ	34	0	0	102	0	0	0	0	0	0	0	0	0	967223	0	0	0	0	0	0	0	0	0	852907	0	0	0	0	1566093	0	0	0	0	2155908	0	0	0	0	7672988	0	0	0	31175423	0
LFQ	35	0	0	9	0	0	0	0	0	0	0	0	0	1366317	0	0	0	0	0	0	0	0	0	1068164	0	0	0	0	1950224	0	0	0	0	2549774	0	0	0	0	8642372	0	0	0	28813784	0
LFQ	36	0	0	5	0	0	0	0	0	0	0	0	0	1355958	0	0	0	0	0	0	0	0	0	1099701	0	0	0	0	1934877	0	0	0	0	2556048	0	0	0	0	8753706	0	0	0	28690349	0
LFQ	37	0	0	2	0	0	0	0	0	0	0	0	0	1356673	0	0	0	0	0	0	0	0	0	1040699	0	0	0	0	1874488	0	0	0	0	2459877	0	0	0	0	8448887	0	0	0	29210018	0
LFQ	38	0	0	12	0	0	0	0	0	0	0	0	0	1004930	0	0	0	0	0	0	0	0	0	874975	0	0	0	0	1602031	0	0	0	0	2183199	0	0	0	0	7707037	0	0	0	31018460	0
LFQ	39	0	0	22	0	0	0	0	0	0	0	0	0	1075193	0	0	0	0	0	0	0	0	0	908816	0	0	0	0	1632865	0	0	0	0	2350878	0	0	0	0	7395216	0	0	0	31027654	0
LFQ	40	0	0	1	0	0	0	0	0	0	0	0	0	1168613	0	0	0	0	0	0	0	0	0	935639	0	0	0	0	1701760	0	0	0	0	2270707	0	0	0	0	7840874	0	0	0	30473050	0
LFQ	41	0	0	14	0	0	0	0	0	0	0	0	0	946057	0	0	0	0	0	0	0	0	0	856277	0	0	0	0	1559178	0	0	0	0	2232409	0	0	0	0	7439466	0	0	0	31199652	0
LFQ	42	0	0	22	0	0	0	0	0	0	0	0	0	945278	0	0	0	0	0	0	0	0	0	821797	0	0	0	0	1518622	0	0	0	0	2324283	0	0	0	0	7041511	0	0	0	31420876	0
LFQ	43	0	0	206	0	0	0	0	0	0	0	0	0	969834	0	0	0	0	0	0	0	0	0	841685	0	0	0	0	1542004	0	0	0	0	2296034	0	0	0	0	7119208	0	0	0	31139239	0
LFQ	44	0	0	15	0	0	0	0	0	0	0	0	0	1143583	0	0	0	0	0	0	0	0	0	975358	0	0	0	0	1715832	0	0	0	0	2310684	0	0	0	0	7717299	0	0	0	29869630	0
LFQ	45	0	0	96	0	0	0	0	0	0	0	0	0	1162820	0	0	0	0	0	0	0	0	0	948878	0	0	0	0	1735461	0	0	0	0	2423058	0	0	0	0	7813783	0	0	0	29482313	0
LFQ	46	0	0	19	0	0	0	0	0	0	0	0	0	845793	0	0	0	0	0	0	0	0	0	812925	0	0	0	0	1503945	0	0	0	0	2206156	0	0	0	0	7266408	0	0	0	30782258	0
LFQ	47	0	0	0	0	0	0	0	0	0	0	0	0	1007021	0	0	0	0	0	0	0	0	0	867021	0	0	0	0	1595878	0	0	0	0	2336364	0	0	0	0	7433381	0	0	0	30017585	0
LFQ	48	0	0	2	0	0	0	0	0	0	0	0	0	1069849	0	0	0	0	0	0	0	0	0	976362	0	0	0	0	1763086	0	0	0	0	2437861	0	0	0	0	7992061	0	0	0	28855001	0
LFQ	49	0	0	12	0	0	0	0	0	0	0	0	0	875395	0	0	0	0	0	0	0	0	0	837781	0	0	0	0	1531405	0	0	0	0	2201252	0	0	0	0	7398251	0	0	0	30103918	0
LFQ	50	0	0	0	0	0	0	0	0	0	0	0	0	1015524	0	0	0	0	0	0	0	0	0	854371	0	0	0	0	1559674	0	0	0	0	2206748	0	0	0	0	7367359	0	0	0	29786865	0
LFQ	51	0	0	88	0	0	0	0	0	0	0	0	0	880309	0	0	0	0	0	0	0	0	0	780435	0	0	0	0	1430359	0	0	0	0	2192187	0	0	0	0	6788884	0	0	0	30577672	0
LFQ	52	0	0	6	0	0	0	0	0	0	0	0	0	975797	0	0	0	0	0	0	0	0	0	804154	0	0	0	0	1474476	0	0	0	0	2224316	0	0	0	0	6846857	0	0	0	30179041	0
LFQ	53	0	0	61	0	0	0	0	0	0	0	0	0	836026	0	0	0	0	0	0	0	0	0	773777	0	0	0	0	1394239	0	0	0	0	2197897	0	0	0	0	6691204	0	0	0	30469457	0
LFQ	54	0	0	0	0	0	0	0	0	0	0	0	0	1077138	0	0	0	0	0	0	0	0	0	899398	0	0	0	0	1562264	0	0	0	0	2325906	0	0	0	0	6855583	0	0	0	29481721	0
LFQ	55	0	0	1	0	0	0	0	0	0	0	0	0	1000721	0	0	0	0	0	0	0	0	0	877852	0	0	0	0	1588091	0	0	0	0	2321606	0	0	0	0	6910499	0	0	0	29347102	0
LFQ	56	0	0	2	0	0	0	0	0	0	0	0	0	895006	0	0	0	0	0	0	0	0	0	849073	0	0	0	0	1536925	0	0	0	0	2404357	0	0	0	0	7059443	0	0	0	29149412	0
LFQ	57	0	0	36	0	0	0	0	0	0	0	0	0	934792	0	0	0	0	0	0	0	0	0	806852	0	0	0	0	1484818	0	0	0	0	2455415	0	0	0	0	6791246	0	0	0	29264764	0
LFQ	58	0	0	0	0	0	0	0	0	0	0	0	0	928100	0	0	0	0	0	0	0	0	0	787943	0	0	0	0	1466454	0	0	0	0	2513597	0	0	0	0	6553341	0	0	0	29341209	0
LFQ	59	0	0	263	0	0	0	0	0	0	0	0	0	915811	0	0	0	0	0	0	0	0	0	854823	0	0	0	0	1553728	0	0	0	0	2691311	0	0	0	0	6923843	0	0	0	28512126	0
LFQ	60	0	0	10	0	0	0	0	0	0	0	0	0	904751	0	0	0	0	0	0	0	0	0	868121	0	0	0	0	1555392	0	0	0	0	2700368	0	0	0	0	7006098	0	0	0	28292627	0
LFQ	61	0	0	11	0	0	0	0	0	0	0	0	0	849946	0	0	0	0	0	0	0	0	0	757512	0	0	0	0	1374846	0	0	0	0	2479820	0	0	0	0	6395720	0	0	0	29354439	0
LFQ	62	0	0	2	0	0	0	0	0	0	0	0	0	819082	0	0	0	0	0	0	0	0	0	737644	0	0	0	0	1393651	0	0	0	0	2265311	0	0	0	0	6584727	0	0	0	29302919	0
LFQ	63	0	0	29	0	0	0	0	0	0	0	0	0	740740	0	0	0	0	0	0	0	0	0	681554	0	0	0	0	1294852	0	0	0	0	2116311	0	0	0	0	6483454	0	0	0	29676757	0
LFQ	64	0	0	0	0	0	0	0	0	0	0	0	0	724073	0	0	0	0	0	0	0	0	0	702281	0	0	0	0	1315754	0	0	0	0	2097161	0	0	0	0	6400492	0	0	0	29646758	0
LFQ	65	0	0	0	0	0	0	0	0	0	0	0	0	754531	0	0	0	0	0	0	0	0	0	689602	0	0	0	0	1296129	0	0	0	0	2167823	0	0	0	0	6350592	0	0	0	29521260	0
LFQ	66	0	0	4	0	0	0	0	0	0	0	0	0	682072	0	0	0	0	0	0	0	0	0	645728	0	0	0	0	1222520	0	0	0	0	2100783	0	0	0	0	6016152	0	0	0	30012787	0
LFQ	67	0	0	3	0	0	0	0	0	0	0	0	0	667065	0	0	0	0	0	0	0	0	0	620235	0	0	0	0	1172730	0	0	0	0	2055627	0	0	0	0	5745929	0	0	0	30309505	0
LFQ	68	0	0	3	0	0	0	0	0	0	0	0	0	658260	0	0	0	0	0	0	0	0	0	637449	0	0	0	0	1214801	0	0	0	0	2061139	0	0	0	0	5822468	0	0	0	30080674	0
LFQ	69	0	0	10	0	0	0	0	0	0	0	0	0	652458	0	0	0	0	0	0	0	0	0	609191	0	0	0	0	1148854	0	0	0	0	2003209	0	0	0	0	5630083	0	0	0	30334765	0
LFQ	70	0	0	95	0	0	0	0	0	0	0	0	0	606117	0	0	0	0	0	0	0	0	0	587302	0	0	0	0	1112852	0	0	0	0	1937381	0	0	0	0	5430304	0	0	0	30609250	0
LFQ	71	0	0	0	0	0	0	0	0	0	0	0	0	605674	0	0	0	0	0	0	0	0	0	587196	0	0	0	0	1108955	0	0	0	0	1934069	0	0	0	0	5425000	0	0	0	30525997	0
LFQ	72	0	0	63	0	0	0	0	0	0	0	0	0	645818	0	0	0	0	0	0	0	0	0	600388	0	0	0	0	1114902	0	0	0	0	1947048	0	0	0	0	5433846	0	0	0	30346776	0
LFQ	73	0	0	1	0	0	0	0	0	0	0	0	0	615777	0	0	0	0	0	0	0	0	0	599322	0	0	0	0	1112849	0	0	0	0	1936264	0	0	0	0	5409880	0	0	0	30311262	0
LFQ	74	0	0	1	0	0	0	0	0	0	0	0	0	568828	0	0	0	0	0	0	0	0	0	601171	0	0	0	0	1063920	0	0	0	0	1913912	0	0	0	0	5346317	0	0	0	30365069	0
LFQ	75	0	0	1	0	0	0	0	0	0	0	0	0	587206	0	0	0	0	0	0	0	0	0	637209	0	0	0	0	1068987	0	0	0	0	2062789	0	0	0	0	5563490	0	0	0	29827973	0
LFQ	76	0	0	0	0	0	0	0	0	0	0	0	0	685812	0	0	0	0	0	0	0	0	0	1019253	0	0	0	0	1140587	0	0	0	0	3285264	0	0	0	0	8213172	0	0	0	25288238	0
LFQ	77	0	0	3	0	0	0	0	0	0	0	0	0	646558	0	0	0	0	0	0	0	0	0	780928	0	0	0	0	1051702	0	0	0	0	2465709	0	0	0	0	6562869	0	0	0	28014074	0
LFQ	78	0	0	25	0	0	0	0	0	0	0	0	0	614801	0	0	0	0	0	0	0	0	0	698676	0	0	0	0	988753	0	0	0	0	2080725	0	0	0	0	5754115	0	0	0	29279490	0
LFQ	79	0	0	102	0	0	0	0	0	0	0	0	0	576696	0	0	0	0	0	0	0	0	0	659140	0	0	0	0	954079	0	0	0	0	1943187	0	0	0	0	5420027	0	0	0	29759124	0
LFQ	80	0	0	36	0	0	0	0	0	0	0	0	0	555335	0	0	0	0	0	0	0	0	0	617386	0	0	0	0	907410	0	0	0	0	1840135	0	0	0	0	5205090	0	0	0	30084211	0
LFQ	81	0	0	10	0	0	0	0	0	0	0	0	0	612203	0	0	0	0	0	0	0	0	0	651105	0	0	0	0	948175	0	0	0	0	1873361	0	0	0	0	5302237	0	0	0	29713897	0
LFQ	82	0	0	52	0	0	0	0	0	0	0	0	0	638990	0	0	0	0	0	0	0	0	0	673169	0	0	0	0	963102	0	0	0	0	1890655	0	0	0	0	5276817	0	0	0	29548588	0
LFQ	83	0	0	0	0	0	0	0	0	0	0	0	0	568638	0	0	0	0	0	0	0	0	0	658727	0	0	0	0	950041	0	0	0	0	1880887	0	0	0	0	5257352	0	0	0	29573542	0
LFQ	84	0	0	2	0	0	0	0	0	0	0	0	0	635006	0	0	0	0	0	0	0	0	0	676825	0	0	0	0	976272	0	0	0	0	1920474	0	0	0	0	5356916	0	0	0	29215297	0
LFQ	85	0	0	0	0	0	0	0	0	0	0	0	0	617596	0	0	0	0	0	0	0	0	0	669423	0	0	0	0	949727	0	0	0	0	1879284	0	0	0	0	5250250	0	0	0	29307121	0
LFQ	86	0	0	2	0	0	0	0	0	0	0	0	0	597150	0	0	0	0	0	0	0	0	0	668744	0	0	0	0	959281	0	0	0	0	1863798	0	0	0	0	5215876	0	0	0	29256672	0
LFQ	87	0	0	1	0	0	0	0	0	0	0	0	0	617025	0	0	0	0	0	0	0	0	0	660925	0	0	0	0	938782	0	0	0	0	1861623	0	0	0	0	5171547	0	0	0	29204059	0
LFQ	88	0	0	1	0	0	0	0	0	0	0	0	0	573522	0	0	0	0	0	0	0	0	0	644820	0	0	0	0	921384	0	0	0	0	1836264	0	0	0	0	5099627	0	0	0	29274703	0
LFQ	89	0	0	0	0	0	0	0	0	0	0	0	0	587112	0	0	0	0	0	0	0	0	0	634389	0	0	0	0	907517	0	0	0	0	1828209	0	0	0	0	5058637	0	0	0	29230826	0
LFQ	90	0	0	0	0	0	0	0	0	0	0	0	0	560411	0	0	0	0	0	0	0	0	0	620637	0	0	0	0	900933	0	0	0	0	1803215	0	0	0	0	5039018	0	0	0	29219706	0
LFQ	91	0	0	2	0	0	0	0	0	0	0	0	0	558446	0	0	0	0	0	0	0	0	0	607210	0	0	0	0	885728	0	0	0	0	1789413	0	0	0	0	4988422	0	0	0	29211584	0
LFQ	92	0	0	12	0	0	0	0	0	0	0	0	0	552767	0	0	0	0	0	0	0	0	0	604455	0	0	0	0	881372	0	0	0	0	1793795	0	0	0	0	4969321	0	0	0	29133784	0
LFQ	93	0	0	15	0	0	0	0	0	0	0	0	0	560941	0	0	0	0	0	0	0	0	0	612365	0	0	0	0	878250	0	0	0	0	1827034	0	0	0	0	4861733	0	0	0	29087676	0
LFQ	94	0	0	176	0	0	0	0	0	0	0	0	0	547341	0	0	0	0	0	0	0	0	0	617200	0	0	0	0	889258	0	0	0	0	1855541	0	0	0	0	4850008	0	0	0	28960448	0
LFQ	95	0	0	18	0	0	0	0	0	0	0	0	0	582914	0	0	0	0	0	0	0	0	0	637582	0	0	0	0	915241	0	0	0	0	1902510	0	0	0	0	4961686	0	0	0	28607300	0
LFQ	96	0	0	7	0	0	0	0	0	0	0	0	0	591408	0	0	0	0	0	0	0	0	0	640274	0	0	0	0	914288	0	0	0	0	1913384	0	0	0	0	5004022	0	0	0	28430260	0
LFQ	97	0	0	18	0	0	0	0	0	0	0	0	0	571611	0	0	0	0	0	0	0	0	0	637817	0	0	0	0	908831	0	0	0	0	1923643	0	0	0	0	4927380	0	0	0	28412662	0
LFQ	98	0	0	188	0	0	0	0	0	0	0	0	0	573049	0	0	0	0	0	0	0	0	0	628947	0	0	0	0	905268	0	0	0	0	1928064	0	0	0	0	4980049	0	0	0	28254066	0
LFQ	99	0	0	10	0	0	0	0	0	0	0	0	0	593603	0	0	0	0	0	0	0	0	0	642898	0	0	0	0	923256	0	0	0	0	1934302	0	0	0	0	5007338	0	0	0	28054849	0
LFQ	100	0	0	17	0	0	0	0	0	0	0	0	0	599155	0	0	0	0	0	0	0	0	0	646071	0	0	0	0	926054	0	0	0	0	1923590	0	0	0	0	4957171	0	0	0	27991745	0
LFQ	101	0	0	0	0	0	0	0	0	0	0	0	0	511621	0	0	0	0	0	0	0	0	0	601024	0	0	0	0	883145	0	0	0	0	1868405	0	0	0	0	4888956	0	0	0	28181882	0
LFQ	102	0	0	2	0	0	0	0	0	0	0	0	0	526970	0	0	0	0	0	0	0	0	0	588726	0	0	0	0	883620	0	0	0	0	1833910	0	0	0	0	4852527	0	0	0	28135103	0
LFQ	103	0	0	4	0	0	0	0	0	0	0	0	0	568624	0	0	0	0	0	0	0	0	0	611831	0	0	0	0	902102	0	0	0	0	1862998	0	0	0	0	4909569	0	0	0	27848687	0
LFQ	104	0	0	0	0	0	0	0	0	0	0	0	0	577988	0	0	0	0	0	0	0	0	0	629046	0	0	0	0	928388	0	0	0	0	1907039	0	0	0	0	4983309	0	0	0	27560954	0
LFQ	105	0	0	0	0	0	0	0	0	0	0	0	0	598629	0	0	0	0	0	0	0	0	0	626321	0	0	0	0	916941	0	0	0	0	1913176	0	0	0	0	4954505	0	0	0	27455918	0
LFQ	106	0	0	5	0	0	0	0	0	0	0	0	0	544553	0	0	0	0	0	0	0	0	0	614707	0	0	0	0	896248	0	0	0	0	1858318	0	0	0	0	4912940	0	0	0	27520386	0
LFQ	107	0	0	0	0	0	0	0	0	0	0	0	0	527843	0	0	0	0	0	0	0	0	0	597646	0	0	0	0	882699	0	0	0	0	1816426	0	0	0	0	4900690	0	0	0	27500713	0
LFQ	108	0	0	2	0	0	0	0	0	0	0	0	0	588060	0	0	0	0	0	0	0	0	0	606926	0	0	0	0	888435	0	0	0	0	1833276	0	0	0	0	5061189	0	0	0	27121167	0
LFQ	109	0	0	5	0	0	0	0	0	0	0	0	0	579885	0	0	0	0	0	0	0	0	0	619087	0	0	0	0	873998	0	0	0	0	1826158	0	0	0	0	5141817	0	0	0	26929353	0
LFQ	110	0	0	94	0	0	0	0	0	0	0	0	0	574028	0	0	0	0	0	0	0	0	0	641857	0	0	0	0	882035	0	0	0	0	1832983	0	0	0	0	5434755	0	0	0	26471206	0
LFQ	111	0	0	0	0	0	0	0	0	0	0	0	0	552571	0	0	0	0	0	0	0	0	0	635592	0	0	0	0	868692	0	0	0	0	1834293	0	0	0	0	5682173	0	0	0	26128620	0
LFQ	112	0	0	12	0	0	0	0	0	0	0	0	0	552237	0	0	0	0	0	0	0	0	0	623485	0	0	0	0	865419	0	0	0	0	1819501	0	0	0	0	5793791	0	0	0	25906749	0
